Start Date,End Date,Visitor/Neutral,Home/Neutral
2006-12-27,2006-12-29,Washington Wizards,Charlotte Bobcats
2006-12-27,2006-12-29,Los Angeles Lakers,Orlando Magic
2006-12-27,2006-12-29,Minnesota Timberwolves,Toronto Raptors
2006-12-27,2006-12-29,Houston Rockets,New Jersey Nets
2006-12-27,2006-12-29,Detroit Pistons,New York Knicks
2006-12-27,2006-12-29,Milwaukee Bucks,Memphis Grizzlies
2006-12-27,2006-12-29,Miami Heat,Chicago Bulls
2006-12-27,2006-12-29,New Orleans/Oklahoma City Hornets,Portland Trail Blazers
2006-12-27,2006-12-29,Philadelphia 76ers,Sacramento Kings
2006-12-27,2006-12-29,Boston Celtics,Los Angeles Clippers
2006-12-28,2006-12-30,Phoenix Suns,Dallas Mavericks
2006-12-28,2006-12-30,Utah Jazz,San Antonio Spurs
2006-12-28,2006-12-30,Seattle SuperSonics,Denver Nuggets
2006-12-29,2006-12-31,Los Angeles Lakers,Charlotte Bobcats
2006-12-29,2006-12-31,Chicago Bulls,Toronto Raptors
2006-12-29,2006-12-31,Orlando Magic,Washington Wizards
2006-12-29,2006-12-31,Milwaukee Bucks,Cleveland Cavaliers
2006-12-29,2006-12-31,New Jersey Nets,Miami Heat
2006-12-29,2006-12-31,Indiana Pacers,Detroit Pistons
2006-12-29,2006-12-31,Seattle SuperSonics,Minnesota Timberwolves
2006-12-29,2006-12-31,Denver Nuggets,New Orleans/Oklahoma City Hornets
2006-12-29,2006-12-31,Atlanta Hawks,Houston Rockets
2006-12-29,2006-12-31,New York Knicks,Phoenix Suns
2006-12-29,2006-12-31,Philadelphia 76ers,Portland Trail Blazers
2006-12-29,2006-12-31,Boston Celtics,Golden State Warriors
2006-12-29,2006-12-31,Sacramento Kings,Los Angeles Clippers
2006-12-30,2007-1-1,Charlotte Bobcats,Indiana Pacers
2006-12-30,2007-1-1,Miami Heat,Orlando Magic
2006-12-30,2007-1-1,Minnesota Timberwolves,New Jersey Nets
2006-12-30,2007-1-1,Toronto Raptors,Memphis Grizzlies
2006-12-30,2007-1-1,Cleveland Cavaliers,Chicago Bulls
2006-12-30,2007-1-1,New Orleans/Oklahoma City Hornets,Dallas Mavericks
2006-12-30,2007-1-1,Washington Wizards,Milwaukee Bucks
2006-12-30,2007-1-1,Portland Trail Blazers,Utah Jazz
2006-12-30,2007-1-1,Golden State Warriors,Sacramento Kings
2006-12-31,2007-1-2,New York Knicks,Los Angeles Clippers
2006-12-31,2007-1-2,Atlanta Hawks,San Antonio Spurs
2006-12-31,2007-1-2,Phoenix Suns,Detroit Pistons
2006-12-31,2007-1-2,Memphis Grizzlies,Houston Rockets
2006-12-31,2007-1-2,Dallas Mavericks,Denver Nuggets
2006-12-31,2007-1-2,Philadelphia 76ers,Los Angeles Lakers
2006-12-31,2007-1-2,Boston Celtics,Seattle SuperSonics
2007-1-1,2007-1-3,Minnesota Timberwolves,Charlotte Bobcats
2007-1-1,2007-1-3,Boston Celtics,Portland Trail Blazers
2007-1-2,2007-1-4,San Antonio Spurs,Cleveland Cavaliers
2007-1-2,2007-1-4,Los Angeles Clippers,Orlando Magic
2007-1-2,2007-1-4,Golden State Warriors,New Orleans/Oklahoma City Hornets
2007-1-2,2007-1-4,Phoenix Suns,Chicago Bulls
2007-1-2,2007-1-4,Seattle SuperSonics,Dallas Mavericks
2007-1-2,2007-1-4,Philadelphia 76ers,Denver Nuggets
2007-1-2,2007-1-4,New York Knicks,Sacramento Kings
2007-1-3,2007-1-5,Phoenix Suns,Toronto Raptors
2007-1-3,2007-1-5,Milwaukee Bucks,Washington Wizards
2007-1-3,2007-1-5,Cleveland Cavaliers,Boston Celtics
2007-1-3,2007-1-5,Los Angeles Clippers,Miami Heat
2007-1-3,2007-1-5,Golden State Warriors,Memphis Grizzlies
2007-1-3,2007-1-5,San Antonio Spurs,Minnesota Timberwolves
2007-1-3,2007-1-5,Seattle SuperSonics,Houston Rockets
2007-1-3,2007-1-5,Philadelphia 76ers,Utah Jazz
2007-1-3,2007-1-5,New York Knicks,Portland Trail Blazers
2007-1-4,2007-1-6,Detroit Pistons,New Orleans/Oklahoma City Hornets
2007-1-4,2007-1-6,Indiana Pacers,Dallas Mavericks
2007-1-4,2007-1-6,Los Angeles Lakers,Sacramento Kings
2007-1-5,2007-1-7,Charlotte Bobcats,Orlando Magic
2007-1-5,2007-1-7,Atlanta Hawks,Toronto Raptors
2007-1-5,2007-1-7,Los Angeles Clippers,Washington Wizards
2007-1-5,2007-1-7,Chicago Bulls,New Jersey Nets
2007-1-5,2007-1-7,Boston Celtics,Memphis Grizzlies
2007-1-5,2007-1-7,Philadelphia 76ers,Minnesota Timberwolves
2007-1-5,2007-1-7,Dallas Mavericks,San Antonio Spurs
2007-1-5,2007-1-7,Utah Jazz,Houston Rockets
2007-1-5,2007-1-7,Cleveland Cavaliers,Milwaukee Bucks
2007-1-5,2007-1-7,Denver Nuggets,Los Angeles Lakers
2007-1-5,2007-1-7,Miami Heat,Phoenix Suns
2007-1-5,2007-1-7,New York Knicks,Seattle SuperSonics
2007-1-6,2007-1-8,Los Angeles Clippers,Atlanta Hawks
2007-1-6,2007-1-8,New Jersey Nets,Cleveland Cavaliers
2007-1-6,2007-1-8,Indiana Pacers,New Orleans/Oklahoma City Hornets
2007-1-6,2007-1-8,Detroit Pistons,Chicago Bulls
2007-1-6,2007-1-8,Utah Jazz,Denver Nuggets
2007-1-6,2007-1-8,Portland Trail Blazers,Sacramento Kings
2007-1-6,2007-1-8,Seattle SuperSonics,Golden State Warriors
2007-1-7,2007-1-9,Washington Wizards,Toronto Raptors
2007-1-7,2007-1-9,Houston Rockets,Minnesota Timberwolves
2007-1-7,2007-1-9,San Antonio Spurs,Memphis Grizzlies
2007-1-7,2007-1-9,Boston Celtics,Orlando Magic
2007-1-7,2007-1-9,Golden State Warriors,Phoenix Suns
2007-1-7,2007-1-9,Miami Heat,Portland Trail Blazers
2007-1-7,2007-1-9,Dallas Mavericks,Los Angeles Lakers
2007-1-8,2007-1-10,Los Angeles Clippers,New Orleans/Oklahoma City Hornets
2007-1-8,2007-1-10,Houston Rockets,Chicago Bulls
2007-1-8,2007-1-10,Milwaukee Bucks,Denver Nuggets
2007-1-9,2007-1-11,Atlanta Hawks,Indiana Pacers
2007-1-9,2007-1-11,Detroit Pistons,Philadelphia 76ers
2007-1-9,2007-1-11,Toronto Raptors,New Jersey Nets
2007-1-9,2007-1-11,Los Angeles Lakers,Memphis Grizzlies
2007-1-9,2007-1-11,Portland Trail Blazers,San Antonio Spurs
2007-1-9,2007-1-11,Seattle SuperSonics,Phoenix Suns
2007-1-9,2007-1-11,Dallas Mavericks,Utah Jazz
2007-1-9,2007-1-11,Cleveland Cavaliers,Sacramento Kings
2007-1-10,2007-1-12,New Orleans/Oklahoma City Hornets,Atlanta Hawks
2007-1-10,2007-1-12,Chicago Bulls,Washington Wizards
2007-1-10,2007-1-12,Indiana Pacers,Boston Celtics
2007-1-10,2007-1-12,Charlotte Bobcats,Detroit Pistons
2007-1-10,2007-1-12,Philadelphia 76ers,New York Knicks
2007-1-10,2007-1-12,Toronto Raptors,Milwaukee Bucks
2007-1-10,2007-1-12,Los Angeles Clippers,Minnesota Timberwolves
2007-1-10,2007-1-12,Portland Trail Blazers,Dallas Mavericks
2007-1-10,2007-1-12,Los Angeles Lakers,Houston Rockets
2007-1-10,2007-1-12,San Antonio Spurs,Denver Nuggets
2007-1-10,2007-1-12,Miami Heat,Seattle SuperSonics
2007-1-10,2007-1-12,Orlando Magic,Golden State Warriors
2007-1-11,2007-1-13,New Jersey Nets,Chicago Bulls
2007-1-11,2007-1-13,Cleveland Cavaliers,Phoenix Suns
2007-1-12,2007-1-14,Dallas Mavericks,Indiana Pacers
2007-1-12,2007-1-14,Milwaukee Bucks,Philadelphia 76ers
2007-1-12,2007-1-14,Detroit Pistons,Atlanta Hawks
2007-1-12,2007-1-14,Toronto Raptors,Boston Celtics
2007-1-12,2007-1-14,Charlotte Bobcats,New York Knicks
2007-1-12,2007-1-14,Minnesota Timberwolves,Memphis Grizzlies
2007-1-12,2007-1-14,Washington Wizards,New Orleans/Oklahoma City Hornets
2007-1-12,2007-1-14,Sacramento Kings,Portland Trail Blazers
2007-1-12,2007-1-14,Houston Rockets,Denver Nuggets
2007-1-12,2007-1-14,Miami Heat,Golden State Warriors
2007-1-12,2007-1-14,Orlando Magic,Los Angeles Lakers
2007-1-12,2007-1-14,Utah Jazz,Seattle SuperSonics
2007-1-13,2007-1-15,Philadelphia 76ers,Charlotte Bobcats
2007-1-13,2007-1-15,Boston Celtics,Detroit Pistons
2007-1-13,2007-1-15,New Jersey Nets,Minnesota Timberwolves
2007-1-13,2007-1-15,Washington Wizards,San Antonio Spurs
2007-1-13,2007-1-15,Memphis Grizzlies,Chicago Bulls
2007-1-13,2007-1-15,Orlando Magic,Phoenix Suns
2007-1-13,2007-1-15,Miami Heat,Utah Jazz
2007-1-13,2007-1-15,Houston Rockets,Sacramento Kings
2007-1-13,2007-1-15,Cleveland Cavaliers,Los Angeles Clippers
2007-1-14,2007-1-16,Dallas Mavericks,Toronto Raptors
2007-1-14,2007-1-16,Denver Nuggets,Portland Trail Blazers
2007-1-15,2007-1-17,Milwaukee Bucks,Charlotte Bobcats
2007-1-15,2007-1-17,Sacramento Kings,New York Knicks
2007-1-15,2007-1-17,Utah Jazz,Washington Wizards
2007-1-15,2007-1-17,Boston Celtics,Atlanta Hawks
2007-1-15,2007-1-17,San Antonio Spurs,Chicago Bulls
2007-1-15,2007-1-17,Toronto Raptors,Philadelphia 76ers
2007-1-15,2007-1-17,Minnesota Timberwolves,Detroit Pistons
2007-1-15,2007-1-17,Indiana Pacers,New Jersey Nets
2007-1-15,2007-1-17,Los Angeles Clippers,Golden State Warriors
2007-1-15,2007-1-17,Phoenix Suns,Memphis Grizzlies
2007-1-15,2007-1-17,Miami Heat,Los Angeles Lakers
2007-1-16,2007-1-18,Orlando Magic,New Orleans/Oklahoma City Hornets
2007-1-16,2007-1-18,Houston Rockets,Dallas Mavericks
2007-1-16,2007-1-18,Cleveland Cavaliers,Seattle SuperSonics
2007-1-17,2007-1-19,New Jersey Nets,Charlotte Bobcats
2007-1-17,2007-1-19,Sacramento Kings,Toronto Raptors
2007-1-17,2007-1-19,New York Knicks,Washington Wizards
2007-1-17,2007-1-19,Utah Jazz,Detroit Pistons
2007-1-17,2007-1-19,Philadelphia 76ers,Memphis Grizzlies
2007-1-17,2007-1-19,Chicago Bulls,Milwaukee Bucks
2007-1-17,2007-1-19,Atlanta Hawks,Minnesota Timberwolves
2007-1-17,2007-1-19,Phoenix Suns,Houston Rockets
2007-1-17,2007-1-19,Los Angeles Lakers,San Antonio Spurs
2007-1-17,2007-1-19,Cleveland Cavaliers,Portland Trail Blazers
2007-1-17,2007-1-19,Golden State Warriors,Los Angeles Clippers
2007-1-18,2007-1-20,Indiana Pacers,Miami Heat
2007-1-18,2007-1-20,Los Angeles Lakers,Dallas Mavericks
2007-1-19,2007-1-21,Washington Wizards,Orlando Magic
2007-1-19,2007-1-21,Miami Heat,Philadelphia 76ers
2007-1-19,2007-1-21,Utah Jazz,Toronto Raptors
2007-1-19,2007-1-21,Charlotte Bobcats,Atlanta Hawks
2007-1-19,2007-1-21,Sacramento Kings,Boston Celtics
2007-1-19,2007-1-21,New Jersey Nets,New York Knicks
2007-1-19,2007-1-21,Detroit Pistons,Minnesota Timberwolves
2007-1-19,2007-1-21,New Orleans/Oklahoma City Hornets,San Antonio Spurs
2007-1-19,2007-1-21,Portland Trail Blazers,Phoenix Suns
2007-1-19,2007-1-21,Cleveland Cavaliers,Denver Nuggets
2007-1-19,2007-1-21,Milwaukee Bucks,Seattle SuperSonics
2007-1-20,2007-1-22,Memphis Grizzlies,Los Angeles Clippers
2007-1-20,2007-1-22,Atlanta Hawks,Charlotte Bobcats
2007-1-20,2007-1-22,New York Knicks,Indiana Pacers
2007-1-20,2007-1-22,Sacramento Kings,Detroit Pistons
2007-1-20,2007-1-22,Orlando Magic,New Jersey Nets
2007-1-20,2007-1-22,Los Angeles Lakers,New Orleans/Oklahoma City Hornets
2007-1-20,2007-1-22,Boston Celtics,Washington Wizards
2007-1-20,2007-1-22,Utah Jazz,Chicago Bulls
2007-1-20,2007-1-22,Denver Nuggets,Houston Rockets
2007-1-20,2007-1-22,Cleveland Cavaliers,Golden State Warriors
2007-1-21,2007-1-23,Dallas Mavericks,Miami Heat
2007-1-21,2007-1-23,San Antonio Spurs,Philadelphia 76ers
2007-1-21,2007-1-23,Minnesota Timberwolves,Phoenix Suns
2007-1-21,2007-1-23,Milwaukee Bucks,Portland Trail Blazers
2007-1-22,2007-1-24,Orlando Magic,Cleveland Cavaliers
2007-1-22,2007-1-24,Chicago Bulls,Indiana Pacers
2007-1-22,2007-1-24,Charlotte Bobcats,Toronto Raptors
2007-1-22,2007-1-24,San Antonio Spurs,Boston Celtics
2007-1-22,2007-1-24,New York Knicks,Miami Heat
2007-1-22,2007-1-24,Memphis Grizzlies,Denver Nuggets
2007-1-22,2007-1-24,Minnesota Timberwolves,Utah Jazz
2007-1-22,2007-1-24,New Jersey Nets,Sacramento Kings
2007-1-22,2007-1-24,Golden State Warriors,Los Angeles Lakers
2007-1-23,2007-1-25,Dallas Mavericks,Orlando Magic
2007-1-23,2007-1-25,New Orleans/Oklahoma City Hornets,Philadelphia 76ers
2007-1-23,2007-1-25,Phoenix Suns,Washington Wizards
2007-1-23,2007-1-25,Atlanta Hawks,Chicago Bulls
2007-1-23,2007-1-25,Denver Nuggets,Seattle SuperSonics
2007-1-23,2007-1-25,Milwaukee Bucks,Los Angeles Clippers
2007-1-24,2007-1-26,Detroit Pistons,Charlotte Bobcats
2007-1-24,2007-1-26,Philadelphia 76ers,Cleveland Cavaliers
2007-1-24,2007-1-26,Miami Heat,Indiana Pacers
2007-1-24,2007-1-26,New Orleans/Oklahoma City Hornets,Toronto Raptors
2007-1-24,2007-1-26,Atlanta Hawks,Boston Celtics
2007-1-24,2007-1-26,Phoenix Suns,New York Knicks
2007-1-24,2007-1-26,Houston Rockets,San Antonio Spurs
2007-1-24,2007-1-26,Memphis Grizzlies,Utah Jazz
2007-1-24,2007-1-26,Minnesota Timberwolves,Portland Trail Blazers
2007-1-24,2007-1-26,Milwaukee Bucks,Sacramento Kings
2007-1-24,2007-1-26,New Jersey Nets,Golden State Warriors
2007-1-25,2007-1-27,Dallas Mavericks,Chicago Bulls
2007-1-25,2007-1-27,New Jersey Nets,Los Angeles Clippers
2007-1-26,2007-1-28,Washington Wizards,Detroit Pistons
2007-1-26,2007-1-28,Atlanta Hawks,Orlando Magic
2007-1-26,2007-1-28,Cleveland Cavaliers,Philadelphia 76ers
2007-1-26,2007-1-28,Boston Celtics,Toronto Raptors
2007-1-26,2007-1-28,Miami Heat,New York Knicks
2007-1-26,2007-1-28,Sacramento Kings,New Orleans/Oklahoma City Hornets
2007-1-26,2007-1-28,Memphis Grizzlies,San Antonio Spurs
2007-1-26,2007-1-28,Portland Trail Blazers,Houston Rockets
2007-1-26,2007-1-28,Phoenix Suns,Milwaukee Bucks
2007-1-26,2007-1-28,Denver Nuggets,Utah Jazz
2007-1-26,2007-1-28,Charlotte Bobcats,Los Angeles Lakers
2007-1-26,2007-1-28,Minnesota Timberwolves,Seattle SuperSonics
2007-1-27,2007-1-29,Philadelphia 76ers,Atlanta Hawks
2007-1-27,2007-1-29,Toronto Raptors,Indiana Pacers
2007-1-27,2007-1-29,Portland Trail Blazers,Memphis Grizzlies
2007-1-27,2007-1-29,Utah Jazz,New Orleans/Oklahoma City Hornets
2007-1-27,2007-1-29,Miami Heat,Chicago Bulls
2007-1-27,2007-1-29,Sacramento Kings,Dallas Mavericks
2007-1-27,2007-1-29,New Jersey Nets,Denver Nuggets
2007-1-27,2007-1-29,Charlotte Bobcats,Golden State Warriors
2007-1-27,2007-1-29,Minnesota Timberwolves,Los Angeles Clippers
2007-1-28,2007-1-30,Phoenix Suns,Cleveland Cavaliers
2007-1-28,2007-1-30,San Antonio Spurs,Los Angeles Lakers
2007-1-28,2007-1-30,New York Knicks,Milwaukee Bucks
2007-1-28,2007-1-30,Washington Wizards,Boston Celtics
2007-1-28,2007-1-30,Indiana Pacers,Detroit Pistons
2007-1-28,2007-1-30,Los Angeles Clippers,Seattle SuperSonics
2007-1-29,2007-1-31,Orlando Magic,Atlanta Hawks
2007-1-29,2007-1-31,Sacramento Kings,Memphis Grizzlies
2007-1-29,2007-1-31,Phoenix Suns,Minnesota Timberwolves
2007-1-29,2007-1-31,Portland Trail Blazers,New Orleans/Oklahoma City Hornets
2007-1-29,2007-1-31,Philadelphia 76ers,Houston Rockets
2007-1-29,2007-1-31,Charlotte Bobcats,Denver Nuggets
2007-1-29,2007-1-31,New Jersey Nets,Utah Jazz
2007-1-30,2007-2-1,Golden State Warriors,Cleveland Cavaliers
2007-1-30,2007-2-1,Boston Celtics,Indiana Pacers
2007-1-30,2007-2-1,Detroit Pistons,Washington Wizards
2007-1-30,2007-2-1,Milwaukee Bucks,Miami Heat
2007-1-30,2007-2-1,Los Angeles Lakers,New York Knicks
2007-1-30,2007-2-1,Seattle SuperSonics,Dallas Mavericks
2007-1-31,2007-2-2,Golden State Warriors,Atlanta Hawks
2007-1-31,2007-2-2,New York Knicks,Charlotte Bobcats
2007-1-31,2007-2-2,Milwaukee Bucks,Orlando Magic
2007-1-31,2007-2-2,Washington Wizards,Toronto Raptors
2007-1-31,2007-2-2,Los Angeles Lakers,Boston Celtics
2007-1-31,2007-2-2,Detroit Pistons,New Jersey Nets
2007-1-31,2007-2-2,Dallas Mavericks,Memphis Grizzlies
2007-1-31,2007-2-2,Sacramento Kings,Minnesota Timberwolves
2007-1-31,2007-2-2,Philadelphia 76ers,New Orleans/Oklahoma City Hornets
2007-1-31,2007-2-2,Seattle SuperSonics,Houston Rockets
2007-1-31,2007-2-2,San Antonio Spurs,Utah Jazz
2007-1-31,2007-2-2,Denver Nuggets,Portland Trail Blazers
2007-1-31,2007-2-2,Chicago Bulls,Los Angeles Clippers
2007-2-1,2007-2-3,Cleveland Cavaliers,Miami Heat
2007-2-1,2007-2-3,San Antonio Spurs,Phoenix Suns
2007-2-2,2007-2-4,Los Angeles Lakers,Indiana Pacers
2007-2-2,2007-2-4,Golden State Warriors,Philadelphia 76ers
2007-2-2,2007-2-4,Toronto Raptors,Atlanta Hawks
2007-2-2,2007-2-4,Los Angeles Clippers,Boston Celtics
2007-2-2,2007-2-4,Charlotte Bobcats,Cleveland Cavaliers
2007-2-2,2007-2-4,Milwaukee Bucks,Detroit Pistons
2007-2-2,2007-2-4,Minnesota Timberwolves,New Orleans/Oklahoma City Hornets
2007-2-2,2007-2-4,New Jersey Nets,Orlando Magic
2007-2-2,2007-2-4,Portland Trail Blazers,Denver Nuggets
2007-2-2,2007-2-4,Chicago Bulls,Seattle SuperSonics
2007-2-3,2007-2-5,Golden State Warriors,Charlotte Bobcats
2007-2-3,2007-2-5,New York Knicks,Orlando Magic
2007-2-3,2007-2-5,Los Angeles Lakers,Washington Wizards
2007-2-3,2007-2-5,Indiana Pacers,Memphis Grizzlies
2007-2-3,2007-2-5,Minnesota Timberwolves,Dallas Mavericks
2007-2-3,2007-2-5,New Orleans/Oklahoma City Hornets,Houston Rockets
2007-2-3,2007-2-5,Miami Heat,Milwaukee Bucks
2007-2-3,2007-2-5,Utah Jazz,Phoenix Suns
2007-2-3,2007-2-5,Chicago Bulls,Portland Trail Blazers
2007-2-3,2007-2-5,Denver Nuggets,Sacramento Kings
2007-2-4,2007-2-6,Atlanta Hawks,New Jersey Nets
2007-2-4,2007-2-6,Los Angeles Clippers,Toronto Raptors
2007-2-4,2007-2-6,Detroit Pistons,Cleveland Cavaliers
2007-2-5,2007-2-7,Los Angeles Lakers,Atlanta Hawks
2007-2-5,2007-2-7,Golden State Warriors,Indiana Pacers
2007-2-5,2007-2-7,New Jersey Nets,Philadelphia 76ers
2007-2-5,2007-2-7,Seattle SuperSonics,Washington Wizards
2007-2-5,2007-2-7,Charlotte Bobcats,Miami Heat
2007-2-5,2007-2-7,Minnesota Timberwolves,Houston Rockets
2007-2-5,2007-2-7,Phoenix Suns,Denver Nuggets
2007-2-5,2007-2-7,Chicago Bulls,Utah Jazz
2007-2-5,2007-2-7,New Orleans/Oklahoma City Hornets,Sacramento Kings
2007-2-6,2007-2-8,Boston Celtics,Detroit Pistons
2007-2-6,2007-2-8,Los Angeles Clippers,New York Knicks
2007-2-6,2007-2-8,Houston Rockets,Memphis Grizzlies
2007-2-6,2007-2-8,Orlando Magic,Milwaukee Bucks
2007-2-6,2007-2-8,Phoenix Suns,Portland Trail Blazers
2007-2-7,2007-2-9,New Jersey Nets,Atlanta Hawks
2007-2-7,2007-2-9,Los Angeles Clippers,Cleveland Cavaliers
2007-2-7,2007-2-9,Seattle SuperSonics,Indiana Pacers
2007-2-7,2007-2-9,Charlotte Bobcats,Philadelphia 76ers
2007-2-7,2007-2-9,Orlando Magic,Toronto Raptors
2007-2-7,2007-2-9,San Antonio Spurs,Washington Wizards
2007-2-7,2007-2-9,Miami Heat,Boston Celtics
2007-2-7,2007-2-9,Golden State Warriors,Minnesota Timberwolves
2007-2-7,2007-2-9,Memphis Grizzlies,Dallas Mavericks
2007-2-7,2007-2-9,New Orleans/Oklahoma City Hornets,Denver Nuggets
2007-2-8,2007-2-10,Los Angeles Lakers,Detroit Pistons
2007-2-8,2007-2-10,Milwaukee Bucks,New Orleans/Oklahoma City Hornets
2007-2-8,2007-2-10,Chicago Bulls,Sacramento Kings
2007-2-9,2007-2-11,Portland Trail Blazers,Charlotte Bobcats
2007-2-9,2007-2-11,Denver Nuggets,Indiana Pacers
2007-2-9,2007-2-11,San Antonio Spurs,Orlando Magic
2007-2-9,2007-2-11,Los Angeles Clippers,Philadelphia 76ers
2007-2-9,2007-2-11,Los Angeles Lakers,Toronto Raptors
2007-2-9,2007-2-11,New Jersey Nets,Boston Celtics
2007-2-9,2007-2-11,Miami Heat,Cleveland Cavaliers
2007-2-9,2007-2-11,Minnesota Timberwolves,Memphis Grizzlies
2007-2-9,2007-2-11,Houston Rockets,Dallas Mavericks
2007-2-9,2007-2-11,Atlanta Hawks,Phoenix Suns
2007-2-9,2007-2-11,Chicago Bulls,Golden State Warriors
2007-2-10,2007-2-12,Toronto Raptors,Detroit Pistons
2007-2-10,2007-2-12,Orlando Magic,New Jersey Nets
2007-2-10,2007-2-12,Memphis Grizzlies,New Orleans/Oklahoma City Hornets
2007-2-10,2007-2-12,Charlotte Bobcats,Houston Rockets
2007-2-10,2007-2-12,Denver Nuggets,Milwaukee Bucks
2007-2-10,2007-2-12,New York Knicks,Utah Jazz
2007-2-10,2007-2-12,Sacramento Kings,Seattle SuperSonics
2007-2-11,2007-2-13,San Antonio Spurs,Miami Heat
2007-2-11,2007-2-13,Portland Trail Blazers,Washington Wizards
2007-2-11,2007-2-13,Los Angeles Clippers,Indiana Pacers
2007-2-11,2007-2-13,Los Angeles Lakers,Cleveland Cavaliers
2007-2-11,2007-2-13,Boston Celtics,Minnesota Timberwolves
2007-2-11,2007-2-13,Dallas Mavericks,Philadelphia 76ers
2007-2-11,2007-2-13,Chicago Bulls,Phoenix Suns
2007-2-11,2007-2-13,Atlanta Hawks,Golden State Warriors
2007-2-11,2007-2-13,Seattle SuperSonics,Sacramento Kings
2007-2-12,2007-2-14,Los Angeles Clippers,Detroit Pistons
2007-2-12,2007-2-14,Golden State Warriors,Denver Nuggets
2007-2-12,2007-2-14,Atlanta Hawks,Utah Jazz
2007-2-13,2007-2-15,Portland Trail Blazers,Miami Heat
2007-2-13,2007-2-15,San Antonio Spurs,New Jersey Nets
2007-2-13,2007-2-15,New Orleans/Oklahoma City Hornets,Memphis Grizzlies
2007-2-13,2007-2-15,Dallas Mavericks,Milwaukee Bucks
2007-2-13,2007-2-15,Toronto Raptors,Chicago Bulls
2007-2-13,2007-2-15,Sacramento Kings,Houston Rockets
2007-2-13,2007-2-15,New York Knicks,Los Angeles Lakers
2007-2-14,2007-2-16,Chicago Bulls,Charlotte Bobcats
2007-2-14,2007-2-16,Memphis Grizzlies,Indiana Pacers
2007-2-14,2007-2-16,Portland Trail Blazers,Orlando Magic
2007-2-14,2007-2-16,Washington Wizards,Philadelphia 76ers
2007-2-14,2007-2-16,New Jersey Nets,Toronto Raptors
2007-2-14,2007-2-16,Milwaukee Bucks,Boston Celtics
2007-2-14,2007-2-16,San Antonio Spurs,Detroit Pistons
2007-2-14,2007-2-16,Denver Nuggets,Minnesota Timberwolves
2007-2-14,2007-2-16,Sacramento Kings,New Orleans/Oklahoma City Hornets
2007-2-14,2007-2-16,Cleveland Cavaliers,Utah Jazz
2007-2-14,2007-2-16,Phoenix Suns,Seattle SuperSonics
2007-2-14,2007-2-16,New York Knicks,Golden State Warriors
2007-2-14,2007-2-16,Atlanta Hawks,Los Angeles Clippers
2007-2-15,2007-2-17,Dallas Mavericks,Houston Rockets
2007-2-15,2007-2-17,Cleveland Cavaliers,Los Angeles Lakers
2007-2-20,2007-2-22,New Orleans/Oklahoma City Hornets,Charlotte Bobcats
2007-2-20,2007-2-22,Minnesota Timberwolves,Washington Wizards
2007-2-20,2007-2-22,Orlando Magic,New York Knicks
2007-2-20,2007-2-22,Detroit Pistons,Milwaukee Bucks
2007-2-20,2007-2-22,Denver Nuggets,San Antonio Spurs
2007-2-20,2007-2-22,Atlanta Hawks,Chicago Bulls
2007-2-20,2007-2-22,Utah Jazz,Portland Trail Blazers
2007-2-20,2007-2-22,Boston Celtics,Sacramento Kings
2007-2-20,2007-2-22,Memphis Grizzlies,Seattle SuperSonics
2007-2-20,2007-2-22,Phoenix Suns,Los Angeles Clippers
2007-2-21,2007-2-23,San Antonio Spurs,Atlanta Hawks
2007-2-21,2007-2-23,Milwaukee Bucks,Indiana Pacers
2007-2-21,2007-2-23,New York Knicks,Philadelphia 76ers
2007-2-21,2007-2-23,Cleveland Cavaliers,Toronto Raptors
2007-2-21,2007-2-23,Orlando Magic,Detroit Pistons
2007-2-21,2007-2-23,New Orleans/Oklahoma City Hornets,New Jersey Nets
2007-2-21,2007-2-23,Charlotte Bobcats,Minnesota Timberwolves
2007-2-21,2007-2-23,Miami Heat,Houston Rockets
2007-2-21,2007-2-23,Boston Celtics,Phoenix Suns
2007-2-21,2007-2-23,Memphis Grizzlies,Golden State Warriors
2007-2-21,2007-2-23,Portland Trail Blazers,Los Angeles Lakers
2007-2-22,2007-2-24,Chicago Bulls,Cleveland Cavaliers
